"CountryID","Country","Year","Population","Currency","Per.capita.GNI","Agriculture","Construction","Exports","Final.consumption","Gross.capital","Household.consumption","Imports","Manufacturing","Mining","Total.Value.Added","Transport","Wholesale","GNI","GDP"
388," Jamaica ",1976,2029486," Jamaican Dollar ",1696,264765470,185377309,891276249,2966658292,537485061,2315596656,870901819,536515069,856263790,3618754475,261461727,732776027,3441839947,3678489477
388," Jamaica ",1977,2054927," Jamaican Dollar ",1821,307800679,158519908,1056399057,3200410217,395315829,2491087771,828366827,595690329,998524725,3951459649,290479269,770904461,3742252532,4030322453
388," Jamaica ",1978,2080485," Jamaican Dollar ",1453,236257961,141867785,1153083302,2439076907,395867522,1880353070,836291970,449040009,868318668,3201312910,221839275,691406952,3022021615,3279920720
388," Jamaica ",1979,2106937," Jamaican Dollar ",1293,196460735,140288300,1210532428,2212455301,463656425,1720212712,936422686,403096072,804268530,2954792771,191660562,667638186,2724179628,3017123959
388," Jamaica ",1980,2135546," Jamaican Dollar ",1395,247510042,124602286,1408754132,2547370779,424026715,1976265584,1098324177,443260126,861996985,3290064280,189404930,784921629,2978465563,3322969001
388," Jamaica ",1981,2166657," Jamaican Dollar ",1547,250980988,163353552,1457826490,2959557961,601691228,2312321169,1330047132,494502135,849797935,3727745278,206306393,942079261,3352403427,3694593490
388," Jamaica ",1982,2199606," Jamaican Dollar ",1695,249908150,212417655,1300794946,3294575945,683905049,2533259974,1269713034,588445819,842363548,4157301808,251583708,1061975962,3729283051,4084666929
388," Jamaica ",1983,2232782," Jamaican Dollar ",1862,262114075,246013955,1403376224,3588526747,801538447,2822213235,1389632341,719707871,961573256,4585327634,298567547,1120646958,4157578435,4488547318
388," Jamaica ",1984,2264095," Jamaican Dollar ",1128,155168974,169738911,1300255827,2192807188,546028427,1781132919,1096605813,436683801,683017534,2957914381,242926780,756439043,2554442446,2943634177
388," Jamaica ",1985,2292030," Jamaican Dollar ",910,135811144,145108862,1264855556,1973881971,529250963,1630092530,1114196400,400876042,573079096,2529707112,231399050,677331415,2086205985,2604740615
388," Jamaica ",1986,2315871," Jamaican Dollar ",1111,215246165,157686131,1391872055,2197662580,465997382,1785804408,979463789,537228845,814569261,3233050933,330240480,715826176,2573544996,3146579421
388," Jamaica ",1987,2336245," Jamaican Dollar ",1311,261514486,203657423,1584710153,2597256500,670125620,2117970292,1178497902,629500409,958746167,3863280754,391054076,887804722,3061687270,3761290057
388," Jamaica ",1988,2354805," Jamaican Dollar ",1546,285246283,292861542,1728039680,3091332056,904269647,2513217066,1417644613,689288197,1119309407,4502447906,438353352,1014292343,3641569422,4396778188
388," Jamaica ",1989,2373365," Jamaican Dollar ",1727,317541203,369973839,1987445750,3643000556,1161487031,3044459133,1788574614,792138891,1269555155,5173480090,499256860,1168535029,4097776144,5048773730
388," Jamaica ",1990,2392030," Jamaican Dollar ",1757,308768380,397074340,2283392414,3594695995,1175972126,2965237012,1846073829,819815940,1330882941,5395553907,507789869,1253887122,4203608261,5277024581
388," Jamaica ",1991,2411867," Jamaican Dollar ",1546,285131501,365274596,2132822081,3167036315,988419875,2666134493,1635251163,695602756,1158966548,4627950377,477885199,1075404855,3727701691,4716934272
388," Jamaica ",1992,2434574," Jamaican Dollar ",1344,324706794,324967987,2277729139,2650167114,1044669538,2296666712,1732011110,639096134,1068531649,4205442733,348094931,1053383825,3273207541,4222642881
388," Jamaica ",1993,2459062," Jamaican Dollar ",2157,416016161,393409637,2398215528,3776051113,1374268244,3204073984,2108459209,729741809,1154255458,5072879987,437941283,1284443384,5303804323,5440075676
388," Jamaica ",1994,2484182," Jamaican Dollar ",2077,463822491,354742902,3029414313,4146988952,1321256365,3639250517,3045100738,734995134,1181136394,5187824030,438343385,1336459200,5158527405,5452558892
388," Jamaica ",1995,2509372," Jamaican Dollar ",2499,565475329,481701207,3372676755,5251533416,1661453707,4593832567,3708143173,804618580,1324592950,6137621192,508762752,1537016125,6270138981,6577520705
388," Jamaica ",1996,2532894," Jamaican Dollar ",2851,591790447,492543576,3345729464,6038622496,1889435197,5157281191,3879895302,896346872,1391773025,6953557951,611268049,1771869143,7221649884,7393891854
388," Jamaica ",1997,2554954," Jamaican Dollar ",3235,641246773,557810973,3409513301,6897406542,2158371731,5765233012,4065249771,932311742,1484360730,7870023933,733749226,1991810826,8266510062,8400041803
388," Jamaica ",1998,2576567," Jamaican Dollar ",3276,630150479,570642955,3377181943,7469849521,1985964432,6180109439,4045800274,911354309,1447715458,8142489740,826019152,1998987688,8439734610,8787195622
388," Jamaica ",1999,2596271," Jamaican Dollar ",3276,593619683,596052866,3469205942,7544684115,1889686337,6339311136,4016518321,885601579,1443748023,8264112138,850743038,1973490264,8505040743,8887058073
388," Jamaica ",2000,2612205," Jamaican Dollar ",3316,561163364,603782188,3493077032,7966739376,2112890999,6709826098,4567638020,841628728,1428126098,8345310185,856750035,1978844127,8660928020,9005069387
388," Jamaica ",2001,2625405," Jamaican Dollar ",3336,562806751,621246297,3270024323,8074727063,2379632976,6763830943,4529658818,821784385,1430768813,8488257195,891398755,1949658940,8758476996,9194725544
388," Jamaica ",2002,2638244," Jamaican Dollar ",3450,538872097,631031824,3184132077,8648461003,2656962199,7217038465,4770553314,818511396,1441322787,9001022907,1060332573,2055872437,9101136489,9719001964
388," Jamaica ",2003,2651027," Jamaican Dollar ",3346,491679432,640828543,3452733521,8362371047,2475206082,7021782481,4860070535,781179727,1385967943,8706328245,977799544,1945813991,8869996599,9430240115
388," Jamaica ",2004,2664024," Jamaican Dollar ",3601,506918617,749168263,3819976994,8929582687,2692946760,7618503061,5267844513,836100344,1515543195,9308040237,1035880727,2113005170,9592248250,10174661928
388," Jamaica ",2005,2676863," Jamaican Dollar ",3948,583133961,839248555,3966075344,10456681304,3029363941,8858783257,6208261538,871553900,1623215149,10294149651,1126448212,2404355829,10567135701,11243859050
388," Jamaica ",2006,2689660," Jamaican Dollar ",4207,615099289,856597135,4787764259,10982943071,3390850897,9325861161,7231371455,908480309,1675015798,10860588756,1213877661,2508051796,11315247901,11930186772
388," Jamaica ",2007,2701221," Jamaican Dollar ",4495,591020701,922488882,5085116483,12187244022,3401011367,10281700939,7873774100,984215526,1805797025,11607181775,1301809303,2575349508,12142334971,12799597772
388," Jamaica ",2008,2711373," Jamaican Dollar ",4848,671640324,959272155,5750173165,14441512506,3338319580,12219769144,9820600638,1102132825,1739851643,12482866855,1319365161,2840280146,13145559807,13709404612
388," Jamaica ",2009,2722401," Jamaican Dollar ",4207,663265042,765645799,4179082937,11741050039,2552119046,9736495693,6351792707,995030633,1427046834,11114715389,1127773030,2507898147,11452249432,12120459316
388," Jamaica ",2010,2733896," Jamaican Dollar ",4655,696587694,831826853,4142697302,12961858302,2671417389,10830696035,6555427248,1024677022,1546068646,11871639894,1155655390,2648050312,12726013301,13220545746
388," Jamaica ",2011,2746169," Jamaican Dollar ",5071,815742265,907190129,4386690598,14682916975,3096441955,12399933056,7721219298,1139183049,1728850104,12965955823,1208058708,2874991395,13926319074,14444830231
388," Jamaica ",2012,2759817," Jamaican Dollar ",5284,854570774,905110334,4469273702,15064458612,2951487449,12654330757,7678317294,1197213187,1759215542,13209534077,1134258566,2943997556,14584059268,14806902469
388," Jamaica ",2013,2773129," Jamaican Dollar ",5020,852975780,877757492,4368231114,14407665249,3037294430,12193202132,7526667041,1167035969,1707966956,12620918068,1040266719,2867336066,13921072974,14286523752
388," Jamaica ",2014,2784543," Jamaican Dollar ",4860,830133657,871985530,4344147974,13865581981,3123679294,11847649215,7434186423,1129825639,1680631024,12227782227,1000524073,2900859836,13533263855,13899222826
388," Jamaica ",2015,2794445," Jamaican Dollar ",4896,895635783,941496752,4248187568,13476781867,3031480239,11515225062,6558746567,1129728453,1793828605,12411362715,981375651,2896977961,13681029582,14197703107
388," Jamaica ",2016,2802695," Jamaican Dollar ",4781,928920230,936765341,4478409525,12886201913,2996752725,10937939490,6284261646,1080367773,1753650291,12240936517,961590247,2817652122,13399398433,14077102516
388," Jamaica ",2017,2808376," Jamaican Dollar ",5094,982099326,976552182,5132358695,13576466768,3336737619,11594611335,7236577814,1141334454,1901876281,12712871404,982093751,2882103057,14306810207,14808985267
388," Jamaica ",2018,2811835," Jamaican Dollar ",5331,1037006488,1061389006,6066399359,14085144280,3667084801,11971245162,8087836236,1207072701,2139605681,13558376972,1028227600,3038392650,14990793474,15730792204
388," Jamaica ",2019,2813773," Jamaican Dollar ",5452,1111259044,1080923428,6021399698,14211175063,3841981566,12061016061,8243793375,1225055075,1967071124,13627773897,1028795077,3111365012,15339462931,15830762952
388," Jamaica ",2020,2820436," Jamaican Dollar ",4735,1199361718,1063385196,3337809544,13687312037,2689985393,11646269710,5820553481,1098464935,1753132798,12267375245,816223689,2559982271,13355443190,13812424962
388," Jamaica ",2021,2827695," Jamaican Dollar ",5023,1222560147,1198152311,4410860416,14839899394,3295863515,12611441561,7272035896,1201536599,1870383509,12825255016,866934664,2854173958,14203940166,14657583648
392," Japan ",1970,105416839," Yen ",2015,11772096650,14251215731,22026785819,1.23e+11,87370670739,98881949459,19572635761,74229578046,80829448615,2.09e+11,18489560753,33816870788,2.12e+11,2.13e+11
392," Japan ",1971,106789355," Yen ",2248,11507987019,16899846429,26966714225,1.43e+11,90431127311,1.14e+11,20867004498,82055841752,89301211872,2.36e+11,20537407503,37363222703,2.4e+11,2.4e+11
392," Japan ",1972,108220404," Yen ",2942,15728830963,23249798158,32270972031,1.92e+11,1.19e+11,1.53e+11,25436329223,1.07e+11,1.15e+11,3.13e+11,25438598239,49906143053,3.18e+11,3.18e+11
392," Japan ",1973,109679470," Yen ",3944,23198982954,32930112977,41576289386,2.6e+11,1.73e+11,2.06e+11,41807602702,1.47e+11,1.58e+11,4.29e+11,33848836021,68523768248,4.33e+11,4.32e+11
392," Japan ",1974,111100023," Yen ",4314,24266140559,36429513868,62536307378,2.97e+11,1.88e+11,2.32e+11,66503972919,1.56e+11,1.68e+11,4.72e+11,36639442739,80867130110,4.79e+11,4.8e+11
392," Japan ",1975,112411640," Yen ",4639,25902456667,43818831064,63986133889,3.43e+11,1.8e+11,2.65e+11,64302596002,1.53e+11,1.67e+11,5.08e+11,42442798545,85433490111,5.22e+11,5.22e+11
392," Japan ",1976,113624865," Yen ",5159,28243954438,46464424970,76182443148,3.86e+11,1.97e+11,3e+11,72270446349,1.74e+11,1.91e+11,5.73e+11,48873704708,97827744922,5.86e+11,5.86e+11
392," Japan ",1977,114761516," Yen ",6290,33062840178,54084602834,90568192250,4.76e+11,2.34e+11,3.7e+11,79894824197,2.09e+11,2.31e+11,7.02e+11,63485287254,1.18e+11,7.22e+11,7.21e+11
392," Japan ",1978,115809525," Yen ",8765,42361051900,80042227138,1.08e+11,6.66e+11,3.3e+11,5.2e+11,91906341383,2.91e+11,3.23e+11,9.85e+11,87104249975,1.62e+11,1.02e+12,1.01e+12
392," Japan ",1979,116765509," Yen ",9056,41466015001,86978599540,1.17e+11,7.04e+11,3.61e+11,5.51e+11,1.27e+11,2.99e+11,3.31e+11,1.03e+12,87083904038,1.7e+11,1.06e+12,1.06e+12
392," Japan ",1980,117624196," Yen ",9404,36845086342,90128283612,1.45e+11,7.41e+11,3.75e+11,5.79e+11,1.56e+11,3.14e+11,3.52e+11,1.1e+12,86054314233,1.88e+11,1.11e+12,1.11e+12
392," Japan ",1981,118385723," Yen ",10290,38968449008,1.01e+11,1.72e+11,8.12e+11,3.99e+11,6.33e+11,1.65e+11,3.44e+11,3.87e+11,1.21e+12,96145943195,2.02e+11,1.22e+12,1.22e+12
392," Japan ",1982,119098142," Yen ",9540,35164632559,89506617863,1.58e+11,7.7e+11,3.58e+11,6.02e+11,1.52e+11,3.18e+11,3.58e+11,1.13e+12,89661443055,1.88e+11,1.14e+12,1.13e+12
392," Japan ",1983,119793752," Yen ",10404,38040578870,86921712263,1.65e+11,8.5e+11,3.75e+11,6.65e+11,1.46e+11,3.47e+11,3.93e+11,1.23e+12,99792962248,2.02e+11,1.25e+12,1.24e+12
392," Japan ",1984,120470727," Yen ",10978,39838406136,88059604526,1.9e+11,8.9e+11,3.96e+11,6.97e+11,1.58e+11,3.78e+11,4.28e+11,1.31e+12,1.09e+11,2.04e+11,1.32e+12,1.32e+12
392," Japan ",1985,121119031," Yen ",11606,40703379959,96388043180,1.94e+11,9.34e+11,4.2e+11,7.35e+11,1.5e+11,4e+11,4.53e+11,1.39e+12,1.14e+11,2.08e+11,1.41e+12,1.4e+12
392," Japan ",1986,121710305," Yen ",17159,56741524059,1.46e+11,2.27e+11,1.38e+12,6.23e+11,1.08e+12,1.5e+11,5.74e+11,6.56e+11,2.05e+12,1.69e+11,3.04e+11,2.09e+12,2.08e+12
392," Japan ",1987,122268885," Yen ",20852,65193303858,1.89e+11,2.52e+11,1.68e+12,7.84e+11,1.32e+12,1.82e+11,6.86e+11,7.8e+11,2.51e+12,2.08e+11,3.76e+11,2.55e+12,2.53e+12
392," Japan ",1988,122798302," Yen ",25189,74041182483,2.44e+11,2.94e+11,2e+12,1.02e+12,1.58e+12,2.34e+11,8.28e+11,9.35e+11,3.03e+12,2.52e+11,4.54e+11,3.09e+12,3.07e+12
392," Japan ",1989,123270648," Yen ",24976,71802096191,2.57e+11,3.09e+11,1.98e+12,1.03e+12,1.56e+12,2.68e+11,8.23e+11,9.21e+11,3.03e+12,2.55e+11,4.48e+11,3.08e+12,3.05e+12
392," Japan ",1990,123686321," Yen ",25523,71754645327,2.76e+11,3.2e+11,2.03e+12,1.08e+12,1.6e+12,2.96e+11,8.46e+11,9.42e+11,3.09e+12,2.53e+11,4.66e+11,3.16e+12,3.13e+12
392," Japan ",1991,124073993," Yen ",29095,76582353725,3.07e+11,3.51e+11,2.3e+12,1.23e+12,1.82e+12,2.97e+11,9.65e+11,1.07e+12,3.55e+12,2.92e+11,5.66e+11,3.61e+12,3.58e+12
392," Japan ",1992,124444693," Yen ",31682,79757082193,3.27e+11,3.79e+11,2.56e+12,1.27e+12,2.01e+12,2.99e+11,1.02e+12,1.13e+12,3.88e+12,3.2e+11,6.33e+11,3.94e+12,3.91e+12
392," Japan ",1993,124779576," Yen ",36014,83697708198,3.78e+11,4.04e+11,2.99e+12,1.37e+12,2.34e+12,3.09e+11,1.1e+12,1.24e+12,4.45e+12,3.71e+11,7.3e+11,4.49e+12,4.45e+12
392," Japan ",1994,125119269," Yen ",39552,94582795523,3.95e+11,4.42e+11,3.37e+12,1.53e+12,2.64e+12,3.48e+11,1.17e+12,1.33e+12,4.97e+12,4.26e+11,8.3e+11,4.95e+12,5e+12
392," Japan ",1995,125433969," Yen ",44587,91226221465,4.21e+11,4.89e+11,3.76e+12,1.72e+12,2.92e+12,4.2e+11,1.3e+12,1.48e+12,5.5e+12,4.89e+11,9.32e+11,5.59e+12,5.55e+12
392," Japan ",1996,125726223," Yen ",39632,81409972391,3.79e+11,4.59e+11,3.33e+12,1.58e+12,2.58e+12,4.4e+11,1.15e+12,1.31e+12,4.88e+12,4.33e+11,8.12e+11,4.98e+12,4.92e+12
392," Japan ",1997,126027985," Yen ",36114,68640720699,3.25e+11,4.66e+11,3.05e+12,1.4e+12,2.36e+12,4.22e+11,1.05e+12,1.2e+12,4.48e+12,4.04e+11,7.58e+11,4.55e+12,4.49e+12
392," Japan ",1998,126308390," Yen ",32848,65708569143,2.9e+11,4.25e+11,2.81e+12,1.21e+12,2.17e+12,3.54e+11,9.36e+11,1.08e+12,4.09e+12,3.82e+11,6.83e+11,4.15e+12,4.1e+12
392," Japan ",1999,126555063," Yen ",37082,73065871701,3.23e+11,4.55e+11,3.26e+12,1.31e+12,2.51e+12,3.86e+11,1.04e+12,1.2e+12,4.65e+12,4.4e+11,7.79e+11,4.69e+12,4.64e+12
392," Japan ",2000,126803861," Yen ",39748,75413746753,3.31e+11,5.2e+11,3.49e+12,1.41e+12,2.67e+12,4.52e+11,1.12e+12,1.28e+12,4.97e+12,4.76e+11,8.02e+11,5.04e+12,4.97e+12
392," Japan ",2001,127065731," Yen ",34964,59824429896,2.8e+11,4.41e+11,3.13e+12,1.21e+12,2.38e+12,4.15e+11,9.24e+11,1.08e+12,4.35e+12,4.29e+11,7.12e+11,4.44e+12,4.37e+12
392," Japan ",2002,127301750," Yen ",33337,57576473797,2.55e+11,4.54e+11,3.05e+12,1.08e+12,2.3e+12,4.01e+11,8.66e+11,1.01e+12,4.18e+12,4.21e+11,6.83e+11,4.24e+12,4.18e+12
392," Japan ",2003,127502352," Yen ",36020,58710399529,2.65e+11,5.18e+11,3.29e+12,1.16e+12,2.48e+12,4.46e+11,9.45e+11,1.09e+12,4.52e+12,4.59e+11,7.33e+11,4.59e+12,4.52e+12
392," Japan ",2004,127671288," Yen ",39066,60232417533,2.76e+11,6.26e+11,3.55e+12,1.25e+12,2.68e+12,5.32e+11,1.03e+12,1.19e+12,4.9e+12,4.97e+11,8.17e+11,4.99e+12,4.89e+12
392," Japan ",2005,127798373," Yen ",38644,53708002611,2.61e+11,6.68e+11,3.51e+12,1.26e+12,2.65e+12,6e+11,1.04e+12,1.18e+12,4.85e+12,4.89e+11,8.13e+11,4.94e+12,4.83e+12
392," Japan ",2006,127902167," Yen ",36939,49812848563,2.47e+11,7.21e+11,3.34e+12,1.2e+12,2.53e+12,6.61e+11,9.85e+11,1.12e+12,4.61e+12,4.73e+11,7.48e+11,4.72e+12,4.6e+12
392," Japan ",2007,128006426," Yen ",36874,48241441596,2.3e+11,7.92e+11,3.32e+12,1.18e+12,2.51e+12,7.11e+11,1e+12,1.13e+12,4.59e+12,4.76e+11,7.27e+11,4.72e+12,4.58e+12
392," Japan ",2008,128077633," Yen ",40943,53829597905,2.51e+11,8.8e+11,3.77e+12,1.32e+12,2.85e+12,8.63e+11,1.09e+12,1.22e+12,5.11e+12,5.31e+11,8.28e+11,5.24e+12,5.11e+12
392," Japan ",2009,128117042," Yen ",42324,57249063801,2.66e+11,6.57e+11,4.07e+12,1.2e+12,3.05e+12,6.33e+11,1.01e+12,1.17e+12,5.3e+12,5.46e+11,8.46e+11,5.42e+12,5.29e+12
392," Japan ",2010,128105431," Yen ",46153,63826702875,2.67e+11,8.59e+11,4.38e+12,1.3e+12,3.28e+12,7.82e+11,1.2e+12,1.36e+12,5.76e+12,5.83e+11,9.17e+11,5.91e+12,5.76e+12
392," Japan ",2011,128007257," Yen ",50110,67334928823,2.96e+11,9.21e+11,4.81e+12,1.47e+12,3.57e+12,9.61e+11,1.22e+12,1.37e+12,6.2e+12,6.26e+11,1.02e+12,6.41e+12,6.23e+12
392," Japan ",2012,127853688," Yen ",50413,70429476441,2.94e+11,9.04e+11,4.87e+12,1.51e+12,3.62e+12,1.01e+12,1.23e+12,1.37e+12,6.24e+12,6.4e+11,1.03e+12,6.45e+12,6.27e+12
392," Japan ",2013,127678924," Yen ",42228,55600834051,2.6e+11,8.23e+11,4.07e+12,1.27e+12,3.03e+12,9.48e+11,1.01e+12,1.13e+12,5.18e+12,5.29e+11,8.57e+11,5.39e+12,5.21e+12
392," Japan ",2014,127476735," Yen ",39843,48803725389,2.49e+11,8.53e+11,3.8e+12,1.23e+12,2.82e+12,9.8e+11,9.59e+11,1.09e+12,4.86e+12,5.04e+11,7.78e+11,5.08e+12,4.9e+12
392," Japan ",2015,127250933," Yen ",36304,45965919991,2.3e+11,7.75e+11,3.35e+12,1.12e+12,2.48e+12,8e+11,9.1e+11,1.04e+12,4.42e+12,4.55e+11,6.85e+11,4.62e+12,4.44e+12
392," Japan ",2016,126993857," Yen ",40772,56290438047,2.69e+11,8.03e+11,3.72e+12,1.24e+12,2.74e+12,7.63e+11,1.02e+12,1.16e+12,4.99e+12,5.11e+11,7.74e+11,5.18e+12,5e+12
392," Japan ",2017,126662472," Yen ",40369,55641568300,2.69e+11,8.67e+11,3.65e+12,1.24e+12,2.69e+12,8.3e+11,1.01e+12,1.16e+12,4.91e+12,5.01e+11,7.69e+11,5.11e+12,4.93e+12
392," Japan ",2018,126255866," Yen ",41429,52615764504,2.7e+11,9.23e+11,3.75e+12,1.29e+12,2.76e+12,9.22e+11,1.04e+12,1.19e+12,5.01e+12,5.14e+11,7.69e+11,5.23e+12,5.04e+12
392," Japan ",2019,125791677," Yen ",42320,52919160446,2.79e+11,8.94e+11,3.82e+12,1.32e+12,2.79e+12,9.09e+11,1.03e+12,1.19e+12,5.08e+12,5.22e+11,7.61e+11,5.32e+12,5.12e+12
392," Japan ",2020,125244761," Yen ",41701,52632376366,2.98e+11,7.84e+11,3.77e+12,1.28e+12,2.71e+12,7.96e+11,9.95e+11,1.16e+12,5.02e+12,4.76e+11,7.25e+11,5.22e+12,5.04e+12
392," Japan ",2021,124612530," Yen ",41162,51411331187,2.76e+11,9.1e+11,3.72e+12,1.25e+12,2.66e+12,9.36e+11,9.95e+11,1.15e+12,4.91e+12,4.91e+11,7.33e+11,5.13e+12,4.94e+12
398," Kazakhstan ",1990,16866563," Tenge ",1759,10092238600,3356340289,2300363381,23588856367,13847912417,19909526704,9037549070,2236320427,4365719998,31782223447,2781879345,2538409658,29664227474,29664227474
398," Kazakhstan ",1991,16993792," Tenge ",1607,8047653312,2368511290,7779769247,22628077614,6476891577,18674060471,12178404606,2720606458,5579123914,31016156775,2040915443,2321671651,27307795648,27307795648
398," Kazakhstan ",1992,17043417," Tenge ",1552,6108247080,2160773258,20351775592,19123736180,7349201564,16092390466,23678137428,2999042126,6044037704,30261563931,1967271339,2346427767,26444499393,26444499393
398," Kazakhstan ",1993,16979697," Tenge ",1444,4039019369,1915332844,9311114182,20828670147,4920276660,17414121737,11484069358,2862904305,5612254159,26543029872,2451878937,2668447828,24511194929,24570568940
398," Kazakhstan ",1994,16747151," Tenge ",1303,3279632103,1977343399,8132351059,19382026674,6297943150,17038344254,10337911964,2546370431,5244610619,21779869741,2449264795,2788941620,21828437554,21940937833
398," Kazakhstan ",1995,16434324," Tenge ",1239,2534226458,1247841884,8010827902,17406697343,4793219977,14614985562,8951125196,2423557211,4704397558,19702904047,2192416284,3706884727,20369722146,20554360574
398," Kazakhstan ",1996,16144247," Tenge ",1292,2556249319,870132502,7418919320,16872559556,3396485563,14156653955,7573731861,2370229587,4924568161,20158399313,2372342329,3803377526,20852965678,21035357833
398," Kazakhstan ",1997,15820432," Tenge ",1382,2528418890,881251367,7739646727,18375042916,3457489975,15630751284,8299522121,2436564043,5484993538,21253336868,2592593869,3632436123,21856023861,22165932063
398," Kazakhstan ",1998,15474254," Tenge ",1411,1896059768,1092916436,6716763867,18605762207,3498338938,16219275042,7716342003,2660635137,5395949087,20943718871,3057166149,3498589247,21837309182,22135245413
398," Kazakhstan ",1999,15256255," Tenge ",1071,1667907800,800441197,7163702485,14163174276,2998996849,12216165323,6768075132,2377376802,4761304627,16077102658,2034719023,2388802186,16345577433,16870817135
398," Kazakhstan ",2000,15236253," Tenge ",1126,1483623827,946824343,10353710600,13529357645,3317992964,11320273452,8980867261,3017818480,5963126876,17243521576,2100242730,2379808396,17149675891,18291990619
398," Kazakhstan ",2001,15281285," Tenge ",1375,1932784880,1211374181,10166980799,15800706939,5953850400,12829132852,10401584707,3643029708,6795013034,20876334229,2470776850,2806580306,21012821681,22152689130
398," Kazakhstan ",2002,15338963," Tenge ",1533,1969915459,1561597738,11576895534,16311501781,6722766195,13451314649,11589313399,3571353576,7260997853,23226890369,2856043711,3166144562,23507252018,24636596624
398," Kazakhstan ",2003,15416712," Tenge ",1887,2424208456,1846424612,14928755871,20270874863,7925478158,16799757314,13272767103,4383856572,8968575137,29217851591,3816084372,3850658807,29088629513,30833690826
398," Kazakhstan ",2004,15521923," Tenge ",2596,3073673687,2615711398,22654791782,28112206417,11353695740,23100357261,18947365751,5745276583,12639190649,41362964678,5081404050,5757710148,40298967178,43151644797
398," Kazakhstan ",2005,15656248," Tenge ",3306,3638505418,4477620409,30386570590,34905712673,17691074654,28480139976,25458960716,6878485852,17016882149,54849819386,6749053281,7269516105,51757262191,57123671734
398," Kazakhstan ",2006,15822748," Tenge ",4522,4451838648,7940546607,41291961404,45283310225,27460953585,37036417560,32788929903,9422740628,23939706815,78150334700,9349173795,9904882546,71550953639,81003864916
398," Kazakhstan ",2007,16006136," Tenge ",5741,5934810866,9899434944,51704450957,58878818210,37249716792,47288792031,44926943324,12048941624,29661384014,1.02e+11,12089641995,13889458403,91893285282,1.05e+11
398," Kazakhstan ",2008,16196517," Tenge ",7046,7093498847,10795589329,76257078533,72859556245,36705108791,59263859406,49571463920,15711272591,42914998857,1.3e+11,14705687903,17437543901,1.14e+11,1.33e+11
398," Kazakhstan ",2009,16402369," Tenge ",6261,7087888992,9095046216,48243335669,68246306357,33917546159,54797939388,39121522068,12536540939,35219793216,1.14e+11,12707819386,15046685801,1.03e+11,1.15e+11
398," Kazakhstan ",2010,16627837," Tenge ",7739,6677717078,11404448441,65502334498,83191990092,37564867158,67184600455,44257402192,16760911404,48706358115,1.43e+11,16464114553,20516129755,1.29e+11,1.48e+11
398," Kazakhstan ",2011,16864917," Tenge ",9778,9610084515,12389859331,89503237034,1.01e+11,44300515502,81271448464,51341105686,21355675921,59394488505,1.76e+11,17978404160,27683050953,1.65e+11,1.93e+11
398," Kazakhstan ",2012,17102864," Tenge ",10518,8919665353,12847294492,91747467851,1.17e+11,52477332216,93467799145,61596840640,23047903429,62662120882,1.91e+11,20826388800,32875331713,1.8e+11,2.08e+11
398," Kazakhstan ",2013,17345732," Tenge ",12192,10656947221,14101493796,91381274246,1.42e+11,58140188327,1.18e+11,63395763030,25166028211,65641567089,2.16e+11,24207712306,37646661883,2.11e+11,2.37e+11
398," Kazakhstan ",2014,17592298," Tenge ",11299,9586305167,13159059480,87108795238,1.31e+11,57103634284,1.07e+11,56749434218,22846202483,60371794633,2.05e+11,23158578059,37385973492,1.99e+11,2.21e+11
398," Kazakhstan ",2015,17835909," Tenge ",9719,8685703225,11039347400,52581502890,1.2e+11,51458960289,99049420387,45236045611,18946663409,45853301863,1.75e+11,20711651646,33438220044,1.73e+11,1.84e+11
398," Kazakhstan ",2016,18078553," Tenge ",6874,6254406126,8062778817,43714755378,90844162088,38201238310,74877521920,39079991232,15553825403,35838540157,1.3e+11,14187588263,24630643851,1.24e+11,1.37e+11
398," Kazakhstan ",2017,18314814," Tenge ",8105,7534591700,9132229633,54041326474,1.05e+11,43957466084,87719803026,40746709286,18815954774,44788117466,1.57e+11,17002819358,30020240176,1.48e+11,1.67e+11
398," Kazakhstan ",2018,18538099," Tenge ",8480,7883530933,9532518984,67477058265,1.08e+11,45298072124,93432649771,46453964661,20496089468,50539559286,1.67e+11,18126070103,32115393850,1.57e+11,1.79e+11
398," Kazakhstan ",2019,18754258," Tenge ",8458,8113866810,9957736330,66197682121,1.12e+11,50190237704,94973526639,51629140826,20830620828,50044747459,1.69e+11,18130532358,32872062720,1.59e+11,1.82e+11
398," Kazakhstan ",2020,18979243," Tenge ",8219,9223533975,10376722874,52229577192,1.12e+11,49283554235,90680319003,45332611433,22364797314,46247771500,1.62e+11,15728713818,31211210952,1.56e+11,1.71e+11
398," Kazakhstan ",2021,19196465," Tenge ",9168,9867478032,11236108545,66124956710,1.22e+11,51600077482,99444287785,47301125244,26808522273,57124996625,1.82e+11,17270276997,35572386727,1.76e+11,1.93e+11
400," Jordan ",1970,1557374," Jordanian Dinar ",410,45546451,23159034,50327964,634442908,90788071,443232062,215039914,70772814,82666341,549985001,41709878,100138365,638678808,611658057
400," Jordan ",1971,1636320," Jordanian Dinar ",418,69779497,22565211,50899872,665797058,144603624,469048590,248919901,73007745,82055561,581395067,43314104,103118673,684072511,653043178
400," Jordan ",1972,1704787," Jordanian Dinar ",441,77662481,27909585,105803030,737071710,173770709,514589740,329839636,84927317,96842883,646591305,51067828,112059519,751634696,726694152
